uuid	name	profile	shapeSet
90f31b94-a831-4786-a5e7-6d423c224718	obj_harvests_trees_leafy01_p03	Resources	harvests_trees.shapeset
90fc3603-3544-4254-97ef-ea6723510961	obj_interactive_sensor_03	Small Parts	interactive_upgradeable.shapeset
910a7f2c-52b0-46eb-8873-ad13255539af	obj_consumable_battery	Consumables	consumable_shared.shapeset
916cbfc2-776f-49d4-838a-eb946136be3e	obj_industrial_encryptstandbase	Large Parts	industrial.shapeset
920b40c8-6dfc-42e7-84e1-d7e7e73128f6	blk_restroom	Blocks	blocks.shapeset
927d80d8-84ee-44f0-9d8b-cb7a688e0b6c	obj_small_long_pipe	Medium Parts	fittings.shapeset
92a6186b-9c42-48d0-9ebc-a978044e6a22	obj_harvests_trees_leafy03_p05	Resources	harvests_trees.shapeset
92bae57d-ae30-4a75-a7ad-8bf91f20d660	obj_harvests_stones_p06	Resources	harvests_stones.shapeset
93ace99a-f58c-4dd3-8334-0ee890e42feb	obj_harvests_trees_pine01_p02	Resources	harvests_trees.shapeset
93c27ab2-4930-4654-ba1c-bcfe35e966f6	obj_seed_cotton	Plantables	plantables_creative.shapeset
93e32c6b-b9de-4fed-ad9d-49f0850ee634	obj_construction_wallpillar	Large Parts	construction.shapeset
9483438c-bb40-4cd6-8f34-1a1a250d622a	9483438c-bb40-4cd6-8f34-1a1a250d622a	Small Parts	effect_proxies.shapeset
94acfb72-c650-4cb5-a8aa-08af3e691d2e	obj_warehouse_container2	Medium Parts	warehouse.shapeset
94cf22f0-f0fb-4d1b-b5ce-f4b54e8e84d1	obj_destructable_tape_corridor02	Small Parts	destructable_tape.shapeset
9518dd16-f207-4dd5-9c52-91a655446a80	obj_harvests_trees_pine02_p02	Resources	harvests_trees.shapeset
95365a45-83aa-4858-b792-c182be676524	obj_dekotora_detailpiece01	Medium Parts	dekotora.shapeset
9601f2ca-9552-48b0-afc1-b0f200461114	obj_container_XXL_chest	Large Parts	interactive_shared.shapeset
960c9498-f76a-4ffc-a608-218dc6909de8	obj_destructable_tape_acrosstheroom03	Small Parts	destructable_tape.shapeset
96392e20-12e9-4a19-8dc5-7a8e33238ae2	obj_warehouse_cranehook	Medium Parts	warehouse.shapeset
967b042a-2f92-4fa1-9d7a-801b7faf4a6e	obj_dekotora_ledhorn	Medium Parts	dekotora.shapeset
968de65c-75f3-471b-954e-6165a4b6d3d6	obj_harvest_wood	Resources	harvests_shared.shapeset
9769c4b2-67f0-446b-a00d-ee432218b038	obj_construction_signcone_taped	Medium Parts	survivalobject.shapeset
9777f897-4cce-4c22-99ce-793aaca9f7c0	obj_fittings_7x1	Large Parts	fittings.shapeset
97f449b6-c948-448b-b8b3-4448e3f6b956	obj_pneumatic_pump	Medium Parts	vacumpipe.shapeset
988b5592-9e53-4782-a058-d26be442bd49	obj_spaceship_corner02	Large Parts	spaceship_survivalobject.shapeset
98a4c187-4049-4628-842b-5cc6e5dac9f5	obj_interactive_growbed_chili_sprout	Medium Parts	interactive.shapeset
98a85002-3b45-4fe8-b2fb-390a9953e877	obj_interactive_beehive	Medium Parts	interactive_creative.shapeset
98ef8fca-d4a3-4b9a-8699-0630b003b9fa	obj_spaceship_interiorboxlarge	Medium Parts	spaceship_survivalobject.shapeset
992ae45d-63b5-42c5-bc58-3b6c207834d9	obj_topdepartment_chair	Medium Parts	interactive_shared.shapeset
99477093-e819-4199-b62a-fda6143aae89	obj_crates_broccoli	Large Parts	packingcrates.shapeset
998c250a-e814-4c67-be0e-f8abe084ab72	obj_interactive_growbed_potato_mature	Medium Parts	interactive.shapeset
99926542-be5f-4642-8525-e7e9557083a0	99926542-be5f-4642-8525-e7e9557083a0	Small Parts	effect_proxies.shapeset
99a76f79-f9ca-4c71-9098-7300ebacf1bd	obj_interactive_growbed_pigmentflower_sprout	Medium Parts	interactive.shapeset
99b7fd1d-7126-4928-bfc2-f82befcbd905	obj_decor_sign03	Medium Parts	decor.shapeset
99b817f7-0f1f-4329-ae6b-e1f0199aa2da	obj_artifact_fossil13	Quest / Special Items	artifact_creative.shapeset
9a3058f3-6771-464f-a3e0-25d247f1422f	obj_survivalobject_cardreader_arm	Large Parts	survivalobject.shapeset
9a3e478c-2224-44fa-887c-239965bd05ad	obj_consumable_soilbag	Consumables	consumable_creative.shapeset
9a9e40b9-b887-4387-870d-6d8e75656aea	obj_harvests_nonepart_tier5_p06	Resources	harvests_nonepart.shapeset
9b4a43c3-4950-49e2-858e-34768550a227	obj_destructable_tape_rooftape02	Small Parts	destructable_tape.shapeset
9b4ea447-9cd9-4cd1-84d5-8c414890e523	obj_building_barracksupport	Medium Parts	building.shapeset
9b8f2abd-265c-4750-b8b9-fe6cb564633c	obj_pneumatic_pipe_03	Medium Parts	vacumpipe.shapeset
9b9c0a82-a9bf-41d4-a599-58182f162058	obj_interactive_plasmadrill_lvl1	Medium Parts	powertools.shapeset
9bdb677f-8033-451f-8bc7-7ae71351c35c	obj_spaceship_wall10	Medium Parts	spaceship_survivalobject.shapeset
9be6047c-3d44-44db-b4b9-9bcf8a9aab20	blk_insulation	Blocks	blocks.shapeset
9c051125-517d-4852-9bb9-2e77f8bea55f	obj_rewards_10pin	Quest / Special Items	rewards.shapeset
9c1f1f76-7391-4661-ae32-e96250030229	obj_characterobject_farmbotpackage	Quest / Special Items	characterobject.shapeset
9c54cf82-d000-4368-99f7-00ba477146fb	obj_tool_scrap_spudgun	Components	tool_parts.shapeset
9c65d5da-453d-46a1-86f6-9c2ada653e98	obj_dekotora_bulbframing04	Small Parts	dekotora.shapeset
9c6d8dba-1783-4c42-8a02-6af1c5d63ec6	obj_small_6way_pipe	Small Parts	fittings.shapeset
9c82a525-8a8b-4483-9595-505aaa042486	obj_seed_carrot	Plantables	plantables_creative.shapeset
9ca81758-7c90-4368-ab57-1d9d62b32a37	obj_harvests_trees_leafy02_p05	Resources	harvests_trees.shapeset
9cd8288c-5a19-479f-af47-9eb55230ade2	obj_crates_carrot	Large Parts	packingcrates.shapeset
9d3cc7ee-a4b2-4041-b1d3-a55751002c7d	obj_construction_light_warehouse	Medium Parts	survivalobject_lights.shapeset
9d6992f4-8a1a-40c2-8be3-adfce6e4cfed	obj_shoprewards_totebotsynthvoice_bobblehead	Quest / Special Items	shoprewards.shapeset
9d7e182f-c5d6-45e9-af21-1c24977b30c9	obj_fittings_ductshort	Small Parts	fittings.shapeset
9dcd7de9-477c-4334-80e8-42e2edb221cf	obj_jewel_01	Quest / Special Items	jewel_creative.shapeset
9dd1ccea-1e44-430d-b706-3ff45416583e	obj_interactive_driversaddle_05	Medium Parts	interactive_upgradeable.shapeset
9e9280f7-c9bc-4b86-b788-43f9b48903dd	obj_fittings_ventbig03	Medium Parts	fittings.shapeset
9ecae683-acdf-4d32-84ab-8b576f80356d	obj_survivalobject_infotrader_broken	Large Parts	survivalobject.shapeset
9edb6f7c-fb44-4348-a1c4-8afb41b92d8a	obj_seed_pineapple	Plantables	plantables_creative.shapeset
9eead4cf-4743-486e-99be-a553c4c10740	obj_decor_bed	Large Parts	decor.shapeset
9f0f56e8-2c31-4d83-996c-d00a9b296c3f	obj_interactive_logicgate	Small Parts	interactive.shapeset
9f37d9e9-be8d-49c8-a7ac-e59c67786083	obj_fittings_pipesplit	Small Parts	fittings.shapeset
9f909330-869e-468b-822a-204876118c0a	obj_construction_carpetrollstand	Medium Parts	construction.shapeset
9f9cd82f-8a5a-406b-b26d-d1adc289c8b4	obj_castedpart_t4	Large Parts	castedpart.shapeset
9fc793b2-250b-40ab-bcb3-97cf97c7b481	obj_interactive_thruster_02	Medium Parts	interactive_upgradeable.shapeset
a052e116-f273-4d73-872c-924a97b86720	obj_interactive_robotsynthhead	Small Parts	interactive.shapeset
a0654dd8-f36a-4c41-bafd-18d9e5f0df2e	obj_containers_barrel_tomato	Medium Parts	containers.shapeset
a092359d-5cea-484d-a274-470d9a567632	obj_interactive_controller_05	Small Parts	interactive_upgradeable.shapeset
a0fbc5ac-4e77-4119-b6e9-f3b6f8fbcb66	obj_resource_refinedcrystal	Resources	resource.shapeset
a20e79dd-d74e-4e10-845a-b101b3a95ab2	obj_harvests_trees_pine03_p02	Resources	harvests_trees.shapeset
a22136b4-9cdc-4786-b5d4-e60248a79346	bq_baguette_01	Small Parts	builderguide.shapeset
a2cf56fe-9961-481b-9a12-093f64867d9c	obj_warehouse_packingtablesupport	Medium Parts	warehouse.shapeset
a3046bed-5cea-4bbb-a164-4b46448f87b3	obj_loot_schematic	Consumables	consumable.shapeset
a3fce2c1-6a0f-4025-ba0d-4b8a618edd7d	obj_voxelmaterial_t3	Resources	voxelmaterial.shapeset
a3fd668d-7590-4ce2-bbda-7154caae6b25	obj_dekotora_bulbframing01	Small Parts	dekotora.shapeset
a479066d-4b03-46b5-8437-e99fec3f43ee	blk_stripednet	Blocks	blocks.shapeset
a481138b-fae9-47c9-9bc2-91b6d2e2bf52	jnt_suspensionoffroad_creative	Medium Parts	interactive.shapeset
a4ab4df5-403d-4baa-a3c3-ecc19dd87340	obj_harvest_log_l01	Resources	harvests_trees.shapeset
a4c1590f-c491-4e7f-974a-f1cd09503c18	obj_interactive_cornade_explosive	Consumables	consumable_shared.shapeset
a5093336-af02-42c4-8afd-196f22a0917f	gyroslot	Quest / Special Items	quest_items.shapeset
a5198434-2639-4cb0-8e01-865bc4d9b791	obj_decor_sign04	Medium Parts	decor.shapeset
a553bf2f-3a66-404a-b4c6-ce9e7b73f9d4	obj_survivalobject_elevatorbutton	Medium Parts	survivalobject.shapeset
a5985971-1f95-4373-a5d9-4ce0a3e74851	obj_interactive_beacon	Large Parts	beacon.shapeset
a6523fd2-869c-4d11-ba42-dc967a8aad25	obj_harvests_trees_leafy03_p08	Resources	harvests_trees.shapeset
a6524403-668d-4e41-93a7-6326e9205560	obj_destructable_tape_corridor03	Small Parts	destructable_tape.shapeset
a68470c8-67f4-4248-8c76-15fa7fb09ec6	obj_harvests_trees_spruce02_p04	Resources	harvests_trees.shapeset
a6c6ce30-dd47-4587-b475-085d55c6a3b4	blk_concrete1	Blocks	blocks.shapeset
a6ec1dcc-07e9-418a-819e-904e28a32f63	obj_decor_mug	Small Parts	decor.shapeset
a736ffdf-22c1-40f2-8e40-988cab7c0559	obj_interactive_thruster_05	Medium Parts	interactive_upgradeable.shapeset
a73f7005-b89a-427d-8e94-c3d6f729be52	obj_harvests_trees_birch03_p02	Resources	harvests_trees.shapeset
a77a3c86-ba12-4f1f-986c-4bb532c5105d	obj_pneumatic_pipe_02	Medium Parts	vacumpipe.shapeset
a79a2bc9-1015-4c25-ab4b-0d4cb715db47	obj_spaceship_frame04	Small Parts	spaceship_survivalobject.shapeset
a7d719f5-e839-4a95-923c-981b4dc21125	obj_spaceship_wall08	Large Parts	spaceship_survivalobject.shapeset
a7fb4293-f623-4a0f-9465-8bc640f0038b	obj_vehicle_license_plate	Medium Parts	vehicle.shapeset
a8164438-65fa-4840-8bc2-766fad543841	obj_fittings_wireconcavebend	Small Parts	fittings.shapeset
a8caa052-0b7c-4391-b6ce-2d20bf2dc55c	obj_voxelmaterialchunk_rich2_medium	Resources	voxelmaterialchunk.shapeset
a914fcb5-2509-428e-b8ad-80bf28af9f65	obj_warehouse_beambiglong	Large Parts	warehouse.shapeset
a9193ac7-be8a-423c-920e-7a1305465e27	char_npc_scoutfarmer_binoculars	Small Parts	char_npc_scoutfarmer_stuff.shapeset
a930a42f-63ed-4fb0-933e-56ce8a889cc5	obj_craftbot_resourcecontainer	Large Parts	craftbot_creative.shapeset
a96232ef-2778-4c23-8a11-7cbc5b1de8b0	obj_interactive_textsign_large	Medium Parts	interactive_shared.shapeset
a9658eaf-0dd8-46a6-8cac-be6978f19b79	jnt_suspensionoffroad_03	Medium Parts	interactive_upgradeable.shapeset
aa3e38ef-21aa-4430-ab56-93c367f4f458	obj_spaceship_frame02	Medium Parts	spaceship_survivalobject.shapeset
aa4c9c5e-7fc6-4c27-967f-c550e551c872	obj_plantables_banana	Plantables	plantables_creative.shapeset
aa5325da-03f9-46cc-9655-983ee7ac2ab2	obj_industrial_supportxbeam	Medium Parts	industrial.shapeset
aa8d89eb-919b-42f4-8b58-af6f0d5856bc	jnt_suspensionsport_creative	Small Parts	interactive.shapeset
aae686a2-0eb3-43b3-b998-def282de79e9	jnt_suspensionsport_02	Small Parts	interactive_upgradeable.shapeset
ab835444-a6b3-41b4-bf37-207031c5ff8d	obj_rewards_doorhandle	Quest / Special Items	rewards.shapeset
aba65407-60a8-4640-881f-a67cb58b5956	obj_dekotora_stripelight02	Small Parts	dekotora.shapeset
abaef792-741e-4c6b-8e79-02461a37b035	obj_warehouse_doorframelight	Medium Parts	warehouse.shapeset
abf92fdd-a3e6-4faa-b0b2-f5c57aca6262	obj_rewards_carbumpersidepart02	Quest / Special Items	rewards.shapeset
ac0b5b0a-14e1-4b31-8944-0a351fbfcc67	obj_consumable_fertilizer	Consumables	consumable_creative.shapeset
ac59ef69-95a7-4907-a8ba-e5c83ef83112	obj_construction_rebarmedium	Medium Parts	construction.shapeset
acc00050-d40e-42e9-9c2e-22ec2109dc3e	obj_decor_sign_packaging	Large Parts	decor.shapeset
ad35f7e6-af8f-40fa-aef4-77d827ac8a8a	obj_container_chest	Medium Parts	interactive_shared.shapeset
ad3654b9-f64c-411b-8c70-32c2ba83e2cf	jnt_suspensionoffroad_bearing_03	Medium Parts	interactive_upgradeable.shapeset
ad9e5936-ecf0-4d2e-a96b-6c1413d3aba2	jnt_suspensionoffroad_bearing_02	Medium Parts	interactive_upgradeable.shapeset
ad9f6357-b0b4-4dab-b84e-fb20df54d1ac	obj_industrial_powerholders	Medium Parts	industrial.shapeset
add3acc6-a6fd-44e8-a384-a7a16ce13c81	obj_interactive_sensor_creative	Small Parts	interactive.shapeset
aea10ac2-2fbb-4372-ab31-7be4bdfeec35	blk_undergroundstation2x	Blocks	blocks_survivalobject.shapeset
aec1ff30-9347-4166-9cb7-f414e1563d9d	obj_spaceship_shipdoor	Large Parts	spaceship.shapeset
af389b10-a31b-46f7-bbe9-0bfad8181e97	obj_industrial_powergenerator2	Large Parts	industrial.shapeset
af4fa08f-7424-45b5-8861-995f1bf0a44c	obj_survivalobject_keylock_growlab	Large Parts	survivalobject.shapeset
af5afd6c-6fd5-43ab-818a-803c5674c006	af5afd6c-6fd5-43ab-818a-803c5674c006	Small Parts	effect_proxies.shapeset
aff3fcf0-9b67-42b5-bced-5acdf223c9aa	obj_harvests_trees_pine02_p05	Resources	harvests_trees.shapeset
b0329961-7ac0-4a83-aabc-6701e516de7b	obj_construction_mould	Large Parts	construction.shapeset
b050533f-200b-4253-9532-c2cfa273f982	obj_fittings_ductelevate	Small Parts	fittings.shapeset
b07d0eb7-10cf-489a-9624-2813173bb5e7	obj_harvests_crystal_large02_p02	Resources	harvests_crystal.shapeset
b0d6f391-452f-49c8-a821-551d32a376ea	obj_voxelmaterialchunk_t4_large	Resources	voxelmaterialchunk.shapeset
b12d7023-e9ee-4f8a-960e-2993f2dba03d	obj_dekotora_cube	Medium Parts	dekotora.shapeset
b145d9ae-4966-4af6-9497-8fca33f9aee3	blk_drywall	Blocks	blocks.shapeset
b14ff2ee-d7c7-4c75-bc88-342bd67afc7a	obj_survivalobject_quotameter	Large Parts	survivalobject.shapeset
b1647259-50bd-4838-814a-bfddd770ba70	obj_harvests_trees_leafy02_p07	Resources	harvests_trees.shapeset
b1c6bac0-4055-4193-8490-7704d0ea7113	obj_building_barracksupportbase	Medium Parts	building.shapeset
b1dd7967-da2a-4ff5-a90f-bbd7e9bae4d7	obj_decor_mannequinhand	Small Parts	decor.shapeset
b23f64dd-8182-4d73-90bf-6ccb9dd24d4d	obj_resource_sapphire	Resources	resource.shapeset
b2c6c47e-7443-4566-a194-d3f24435733d	obj_harvests_trees_pine02_p07	Resources	harvests_trees.shapeset
b2c933a8-2dfb-479f-a3d9-b87797d5e0c6	obj_fittings_pipebigholderbarbend	Small Parts	fittings.shapeset
b2d9e40b-e8e8-4d1e-86f9-86d0bdc5ddc4	obj_harvests_stones_p02	Resources	harvests_stones.shapeset
b31b7203-44d0-4aab-93d0-843e5493ff15	obj_dekotora_stripelight04	Small Parts	dekotora.shapeset
b3425d6d-ea3d-45de-9078-10af2e178389	obj_warehouse_container3B	Medium Parts	warehouse.shapeset
b3761216-dfc4-4679-960b-00f5ae5f8258	obj_spaceship_interiorhandle	Small Parts	spaceship.shapeset
b3bb8083-d9b5-408d-b45c-49a444efba57	obj_spaceship_wall01	Large Parts	spaceship_survivalobject.shapeset
b40f65a0-ac9f-4fdf-863a-7623e22bf009	obj_survivalobject_topdepartment_log	Large Parts	survivalobject.shapeset
b41de15e-a136-425a-a730-889b58cf4466	obj_consumable_multicomponent	Components	component.shapeset
b4498227-6650-4e52-b5a6-6db7a7b34d14	obj_decor_sign08	Medium Parts	decor.shapeset
b46c3271-6288-4b74-a6b1-9ea946cf072b	obj_interactive_prospector	Large Parts	craftbot.shapeset
b4831236-a9b3-4422-92da-803f9252a279	obj_office_waterdispensertank_taped	Medium Parts	survivalobject.shapeset
b4fa180c-2111-4339-b6fd-aed900b57093	blk_squarenet	Blocks	blocks.shapeset
b50a014c-0785-4b1b-b63e-51cfdb7e49ad	obj_industrial_stairfence	Medium Parts	industrial.shapeset
b593a935-802a-4715-b27f-739a091a8977	obj_interactive_mineralcrusher	Large Parts	craftbot.shapeset
b5cdd503-fe1c-482b-86ab-6a5d2cc4fc8f	obj_plantables_broccoli	Plantables	plantables_creative.shapeset
b5ce8bc0-e8b3-418f-9267-81b85a8eba0d	obj_powerstation_battery	Quest / Special Items	quest_items.shapeset
b5cf212b-331e-46e3-9a72-5e8bc2b9a5b7	b5cf212b-331e-46e3-9a72-5e8bc2b9a5b7	Small Parts	effect_proxies.shapeset
b5ee5539-75a2-4fef-873b-ef7c9398b3f5	blk_armoredglass	Blocks	blocks.shapeset
b627c533-f0e7-4fa7-83e6-5c3d517568e0	obj_office_cubicle	Large Parts	building.shapeset
b633c3ee-2cda-4096-989a-60e90cd220aa	obj_tool_spudling	Components	tool_parts.shapeset
b63c6440-dfc2-4da7-acdb-3c385080b2e4	obj_craftbot_craftbot1	Large Parts	craftbot_creative.shapeset
b70e6fe1-26e2-4dee-bb70-ab33426379ad	obj_interactive_growbed_blueberry_mature	Medium Parts	interactive.shapeset
b7571f6f-9d53-44ba-99d2-3b4f05e6fd0f	obj_craftbot_craftbot2	Large Parts	craftbot_creative.shapeset
b7756219-75f2-4eb8-93d1-262e8ddded27	obj_harvests_trees_birch03_p00	Resources	harvests_trees.shapeset
b7cf1762-4010-4915-813d-dfbefb100ef5	obj_warehouse_cranehook_base	Medium Parts	warehouse.shapeset
b7e4c3a1-5d8f-42e9-a6b0-1c3d5e7f9a2b	obj_survivalobject_tileelevator	Large Parts	survivalobject.shapeset
b7e60b8e-2075-4ae4-b906-53af3845e198	obj_warehouse_container4	Medium Parts	warehouse.shapeset
b8982b4d-1deb-47c8-932e-622a0c8889f3	obj_moltenorb_t2	Large Parts	moltenorb.shapeset
b8f17d3c-e07d-438d-8295-39fda96fb86b	obj_dekotora_star	Small Parts	dekotora.shapeset
b8f9c227-ab51-4d38-b425-dfc208cc4dd6	obj_interactive_turretseat_01_base	Large Parts	interactive_shared.shapeset
b94a113d-ddd4-45db-844c-1d97ca0e1d61	obj_manmade_scrapwallsmall	Large Parts	manmade.shapeset
b95bcc20-9581-4228-b444-b1c7ebc73507	obj_harvests_trees_spruce02_p01	Resources	harvests_trees.shapeset
b973b537-1a2c-4569-b323-1abcecca385f	obj_interactive_bed	Large Parts	interactive_shared.shapeset
b9775316-7272-4a66-a8a9-179108d76f18	obj_industrial_beamend	Small Parts	industrial.shapeset
ba3fbedc-1802-4406-852d-3f3a7ddc4be2	obj_plantables_chili	Plantables	plantables_creative.shapeset
ba4cdff7-227b-4b97-aca8-1c700b93fec7	obj_questdecor_kitchencounter	Medium Parts	decor.shapeset
ba7775ef-d03b-46bd-aa09-09015297a415	obj_warehouse_container3C	Large Parts	warehouse.shapeset
ba79e3c0-914f-46ff-874b-243df5589e3c	obj_warehouse_encryptorsign_connection	Large Parts	warehouse.shapeset
bab9d1d1-6131-4329-a6f2-7b2ddf1f25e1	obj_pneumatic_pipe_t	Medium Parts	vacumpipe.shapeset
bb14330f-4698-4c2b-a5ba-732443a67d72	obj_harvests_trees_spruce01_p05	Resources	harvests_trees.shapeset
bb2ed406-f0d3-4fd6-b3f9-7caadfa8e4e4	obj_interactive_driversaddle_02	Medium Parts	interactive_upgradeable.shapeset
bb443a05-b5b9-4fad-90fc-5e04aa90fd8f	obj_plants_blueflower	Small Parts	plants.shapeset
bbc5cc77-443d-4aa7-a175-ebdeb09c2df3	obj_fittings_pipe	Small Parts	fittings.shapeset
bc2973ca-5e68-434c-b8f2-1c9bf924d6f7	obj_interactive_turretseat_03_base	Large Parts	interactive_shared.shapeset
bc575e0c-d1aa-438e-9f3d-0a80f4ea915f	obj_plants_barbarycactus	Medium Parts	plants.shapeset
bc69cb3b-7e0c-4c36-805d-f8d89fcfced3	obj_crates_pineapple	Large Parts	packingcrates.shapeset
bcb44f5d-ef57-40a9-890b-9d1d404904d5	bigbox03	Large Parts	survivalobject.shapeset
bd2af8d6-ecc4-4071-82cb-56620345c06e	obj_harvests_trees_leafy02_p01	Resources	harvests_trees.shapeset
bd4b7d66-9d4b-433e-bff9-410cb5baafc3	obj_resource_refinedlemonium	Resources	resource.shapeset
bd597ac9-6640-43ba-9bd8-ed584a794f13	obj_scrap_driverseat	Large Parts	interactive_scrap_creative.shapeset
bd77f76a-6c47-4107-ba4a-c340e89ad516	obj_shoprewards_fountainstatue	Quest / Special Items	shoprewards.shapeset
bdb55551-39a4-437c-aeff-f54368b19b5e	obj_warehouse_beamframelong	Medium Parts	warehouse.shapeset
be29592a-ef58-4b1d-b18c-895023abd27f	obj_container_chemical	Medium Parts	interactive_containers_shared.shapeset
be744e84-f67e-4c06-a809-c247adc1babb	obj_warehouse_masterswitch	Medium Parts	warehouse.shapeset
bee966b0-b5e5-41da-b992-5d363ab85ae4	obj_seed_orange	Plantables	plantables_creative.shapeset
bf7b6484-8b8b-4846-8110-c5d9f0b9ada7	obj_pneumatic_pipe_04	Medium Parts	vacumpipe.shapeset
bfcaac1a-5a7f-4fba-9980-1159617a7212	obj_interactive_gasengine_04	Small Parts	interactive_upgradeable.shapeset
bfcfac34-db0f-42d6-bd0c-74a7a5c95e82	obj_plantables_potato	Consumables	consumable_shared.shapeset
c0159b96-edf3-46cd-9fbe-96ee1126304b	obj_survivalobject_powercoresocket	Large Parts	survivalobject.shapeset
c06f9ee5-0da5-46b0-b0b0-d26dcb332e2e	obj_harvests_nonepart_sapphire_p03	Resources	harvests_nonepart.shapeset
c080f343-347e-441a-a271-98f5f74ca567	obj_survivalobject_keylock	Large Parts	survivalobject.shapeset
c0dfdea5-a39d-433a-b94a-299345a5df46	blk_metal3	Blocks	blocks.shapeset
c108d189-87ff-41d1-8d61-667769924a34	obj_resource_quartz	Resources	resource.shapeset
c10a77d5-3357-4cb4-8113-a2cbe69c7ff2	obj_crates_orange	Large Parts	packingcrates.shapeset
c10fd31c-6f89-4739-ae7b-23581c1c0c36	obj_dekotora_floorsquare01	Medium Parts	dekotora.shapeset
c1593ec8-ed29-4f95-8bce-507f028810d2	obj_harvests_trees_pine01_p09	Resources	harvests_trees.shapeset
c1e99269-4090-489f-bcaf-f7cb04b03a73	obj_harvests_trees_leafy03_p07	Resources	harvests_trees.shapeset
c2078bfe-fa3d-4c2b-8d97-6b5308ff624b	obj_construction_signcone	Medium Parts	construction.shapeset
c227ba7c-171c-4a7c-b5e4-faa84d44f03a	obj_interactive_turretseat_03_sphere	Large Parts	interactive_shared.shapeset
c256423e-0ec5-4206-a7a6-996d039ba476	obj_rewards_windshield_toppart	Quest / Special Items	rewards.shapeset
c2ce40b1-fc95-48bd-bd05-9c3e394a157a	obj_warehouse_fanblade	Medium Parts	warehouse.shapeset
c2e6c7f6-6519-4e79-813d-354cc63080a8	obj_rewards_bowl	Quest / Special Items	rewards.shapeset
c3065683-98ff-4ef6-9862-ed0443ec71c2	bq_watchtower_01	Small Parts	builderguide.shapeset
c349afdf-aded-47bc-9a5c-606372bc535b	obj_industrial_powergenerator7	Large Parts	industrial.shapeset
c3990931-b471-4e89-beb5-0baaef47f0af	obj_containers_woodbox	Medium Parts	containers.shapeset
c39b3537-d9b2-45f8-b2ea-0e9002c896d9	obj_interactive_saddle_02	Medium Parts	interactive_upgradeable.shapeset
c3a520b3-8d0e-435c-8070-e0ef58d028be	obj_construction_rebarsmall	Small Parts	construction.shapeset
c3b7163e-02d4-4b00-96ad-c15860be9419	obj_destructable_tape_cocoon01	Medium Parts	destructable_tape.shapeset
c3ef3008-9367-4ab7-813a-24195d63e5a3	obj_interactive_driverseat_03	Large Parts	interactive_upgradeable.shapeset
c40683f3-d9ce-4067-af24-3514c1867a1a	obj_industrial_metalsupport	Medium Parts	industrial.shapeset
c410fd4e-2224-4ca6-bc70-c726b9a593a5	obj_survivalobject_bigelevatorbuttonpanel	Large Parts	survivalobject.shapeset
c44b27da-88cf-4e17-b872-6236a1172688	obj_seed_pigmentflower	Plantables	plantables_creative.shapeset
c4609540-bc32-4c3f-83b8-3b6926878012	obj_plants_seedplant	Small Parts	plants.shapeset
c49296a9-9fb5-490b-aad9-3ce8de30d10b	bigbox04	Large Parts	survivalobject.shapeset
c4a0a65b-3b24-4beb-bd7a-d687f4210169	obj_survivalobject_elevatorlamp	Large Parts	survivalobject.shapeset
c4a2ffa8-c245-41fb-9496-966c6ee4648b	blk_framework	Blocks	blocks_blueprint.shapeset
c4aa3807-0806-4202-a36d-b5fa254d3046	obj_spaceship_cranewheel	Medium Parts	spaceship.shapeset
c4ec4d33-83f7-4e7e-bb0a-8df52f96aef5	obj_manmade_scraproof02	Large Parts	manmade.shapeset
c52c6da1-dad9-4649-b02f-34dec0bbd411	obj_harvests_trees_leafy01_p02	Resources	harvests_trees.shapeset
c5444340-52d3-44ff-bd27-c1800dd8ea7e	obj_resource_lemonium	Resources	resource.shapeset
c563df47-9a8a-4338-9fec-06da1218c573	obj_spaceship_shipbed	Large Parts	spaceship.shapeset
c56700d9-bbe5-4b17-95ed-cef05bd8be1b	blk_sand	Blocks	blocks.shapeset
c5bdb30e-9675-4f8a-8fb9-07e5b98039d4	obj_spaceship_frame06	Medium Parts	spaceship_survivalobject.shapeset
c5d4f725-0a67-4902-b6da-82a16aafd36a	obj_destructable_tape_taperoll03	Small Parts	destructable_tape.shapeset
c5e56da5-bc3f-4519-91c2-b307d36e15aa	obj_decor_screw01	Small Parts	decor.shapeset
c5e58c01-6e69-4477-ad60-02aef761ab00	obj_interactive_growbed_blueberry_sprout	Medium Parts	interactive.shapeset
c63ac04f-aabe-4d74-9eb9-e870e4661383	obj_smelter_deposit	Large Parts	survivalobject.shapeset
c654a023-ca53-4109-9f18-d297c18e9a02	obj_survivalobject_powercore	Medium Parts	survivalobject.shapeset
c673cca4-c363-4a21-a576-5d3451a1f33d	obj_survivalobject_fluorescentlamp_warehouse	Large Parts	survivalobject_lights.shapeset
c69a7855-d915-4784-af81-d0a8849e458f	obj_craftbot_craftbot4	Large Parts	craftbot_creative.shapeset
c6ba886e-e84c-4cd1-bdd5-a480c9f52a5f	char_warehouse_botconverter	Large Parts	survivalobject.shapeset
c6ebae46-8e69-4ddd-a3c0-895d887027bd	obj_small_5way_pipe	Small Parts	fittings.shapeset
c713ed53-14fc-4a0d-93cf-9c2c865a2086	obj_harvests_trees_pine01_p03	Resources	harvests_trees.shapeset
c7322cd1-3158-41d9-b15a-eff2f2f8d9f7	obj_consumable_inkammo	Consumables	consumable_shared.shapeset
